Country_code_A3,Name,C_group_IM24_sh,dev_country,Substance,FOOD_system_stage,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015
CYM,Cayman Islands,04:_Rest Central America,D,GWP_100_N2O,Consumption,0.399204792284057,0.460466321274998,0.507085844696389,0.431983390400899,0.431065362848395,0.586370065424951,0.579436978852853,0.547228063081338,0.629520111171099,0.615604878652376,0.622977566636882,0.623343147698999,0.601888964781529,0.608780495162256,0.748116210077179,0.683299207162749,0.765932447245436,0.892168349260009,1.17956778433876,0.969947916988281,0.995910664294194,1.09356609510675,1.84045450647544,1.78571552544053,1.68739037919374,1.76957454033809
CYP,Cyprus,12:_Central Europe,I,GWP_100_N2O,Consumption,9.91606178304684,13.2833366640705,10.6512029378597,11.2480574327977,11.7524450257585,11.7255191910951,12.6125078863302,12.3606165130211,13.0727901256661,13.5379937460366,14.4470624736643,13.8806770435082,13.9979772928155,15.213170915074,15.2646068621267,15.0710778674189,15.0823691006422,15.3836657877817,15.4408816894738,13.8811250059126,13.1135150601429,11.5944319969055,10.5851438608297,9.49710813394047,10.3476154413819,10.5351159247256
CZE,Czech Republic,12:_Central Europe,I,GWP_100_N2O,Consumption,122.339840420556,118.99230678164,117.051864344374,117.221449230043,123.443186817748,118.365144457581,124.730754831298,116.473635846804,112.105628372359,114.214656029844,117.905324780997,120.049879313148,116.482613907682,117.160986816375,112.745670657908,116.67178790056,115.552491407497,118.358835592519,113.9391045142,105.73082640303,105.144428791475,101.69990550505,97.8920941191906,93.0520667739295,92.6571824280168,90.6465290732122
DEU,Germany,11:_OECD_Europe,I,GWP_100_N2O,Consumption,795.494253104639,790.455919898185,790.446725837111,769.764772173034,761.630309128702,762.008819594058,755.428201522823,744.875169504662,746.388179518321,738.567611270481,726.358880505873,688.920150041921,666.852393595743,654.885915716697,638.870905336102,600.993663622518,595.836924090867,585.326688386468,555.953198292191,523.495227260737,519.966699666203,505.374719398496,493.434799524981,486.537278900629,474.701907791747,459.268094406203
DJI,Djibouti,09:_Eastern_Africa,D,GWP_100_N2O,Consumption,1.69521904136529,2.0424626614931,1.85024571575826,1.83187652878438,1.8345686598727,1.7700305731994,1.85584758497099,1.93345089536598,1.89681217421144,2.01216028977229,2.02676727156599,2.14149085873442,2.10807112858833,2.29093487492649,2.35769766856593,2.36935447612748,2.27014074409989,2.24940063009863,1.73902779867706,1.89338462078979,1.93218454687421,2.51577041415478,2.63300316234353,1.87328669556913,1.78399462890499,1.78601621334999
DMA,Dominica,04:_Rest Central America,D,GWP_100_N2O,Consumption,0.110254949473963,0.108356992637705,0.116331468633132,0.106856582937083,0.11964971454751,0.130391615511395,0.13231109657603,0.126141148474167,0.142042143958352,0.143348504126686,0.144215582547791,0.146382328471003,0.27242560782426,0.277868875796657,0.283967679302768,0.137978071652405,0.257632280732803,0.263110248675199,0.277025330288667,0.286549541105611,0.295227027631778,0.321755927461164,0.532766030866791,0.515132671465145,0.467091315436908,0.494144649792162
DNK,Denmark,11:_OECD_Europe,I,GWP_100_N2O,Consumption,89.7533723428047,101.92099255002,91.2946615229372,90.4153875943122,91.8839729121529,90.8387813758474,93.9928300600493,90.2505778540032,89.043922482162,85.8713083649028,83.6955078884583,82.1524986873244,79.771822790189,80.0161192549176,78.4365569168019,75.7749435802511,79.2568512464072,74.6294711734374,69.9726214504745,63.1082414069498,63.7668625528853,59.4455053128069,53.3764545870796,52.9049957037256,49.9648589972185,47.8433611287992
DOM,Dominican Republic,04:_Rest Central America,D,GWP_100_N2O,Consumption,24.037309372457,24.7475302639842,26.9928219752375,27.3728333855319,32.1111854037461,33.8126255105058,35.1480442932274,38.8564145167,49.9839382677362,60.355173291184,61.5258641585323,58.5022618708397,65.4245696521921,54.1470619199078,50.0443607909409,52.6396891232603,56.8930472060907,56.2120569186752,55.6872217321489,51.6874538430214,56.6211479368862,55.7204561493421,55.685620736507,56.9638241917178,58.6232624812075,64.9584898884453
DZA,Algeria,07:_Northern_Africa,D,GWP_100_N2O,Consumption,79.2534720812108,83.8388929505687,85.8249553775631,87.1761480509026,82.4041919791417,80.0433717023435,79.0209087911225,76.2428221035779,76.1882274644435,78.6828792719127,80.8419079678783,80.2686638929077,89.259310234902,88.4698028503642,91.6431310792854,94.5090863696997,95.7520497429361,95.6090054946576,97.4252157690023,119.653710723891,118.160914770144,129.074307256929,141.31958483836,144.757039233996,159.502547306061,170.794164080705
ECU,Ecuador,06:_Rest South America,D,GWP_100_N2O,Consumption,48.4759443808236,49.8335867726704,50.0378585178993,48.2782799844102,50.509898673026,52.4399181137539,60.7361002333046,64.4715272304462,61.4429098430881,47.1903125066186,48.8928327206259,48.8277711679169,49.1457005874009,47.9453554754414,49.4326429068465,52.7894783337698,55.6739211374801,57.0073602659744,55.4253044906492,58.6223403407307,72.2318357805422,74.6013625515446,76.8355055374475,81.8333772916363,87.4249935428104,90.6787089141772
EGY,Egypt,07:_Northern_Africa,D,GWP_100_N2O,Consumption,90.8542874905269,91.5821834633955,90.9792356959434,89.3953643884282,91.8246011039334,94.3574171022162,98.2002925050141,113.508246227848,122.151443415598,122.589807186479,123.257573552263,116.173708276949,118.576568066291,122.237777829479,135.812879080254,144.415385713945,148.331670759197,150.38247057701,154.484429066823,156.830554122605,154.315539525898,155.450841826661,169.497706472583,158.859295356107,167.664789343292,171.754513908103
ERI,Eritrea,09:_Eastern_Africa,D,GWP_100_N2O,Consumption,4.64033517017203,4.63882487274856,4.64357195893833,5.44555408338117,10.7109379112411,10.9121139944999,11.2737659938557,11.6515219944582,10.1307364299142,8.15724700008673,8.52854145743209,9.21134424184935,9.58029182433579,9.79170781771269,7.54998599098828,6.51346185127326,6.60988950232149,6.66474795114626,6.86151560608,6.87888074695712,7.10927222733287,7.28983591232494,7.52583471993673,7.75105179588606,7.93666688530181,8.18827543850148
ESH,Western Sahara,07:_Northern_Africa,D,GWP_100_N2O,Consumption,0.200938993858968,0.230444226238955,0.209934844245172,0.206360174325079,0.206400989976097,0.202533311007323,0.229741755150724,0.267792734279217,0.283883263912346,0.330669540549022,0.45273466410815,0.474840610730247,0.469122661482315,0.496955713849779,0.478367458101949,0.486591133017202,0.492173555068129,0.518992952254698,0.50985455731887,0.55209253343845,0.575588801203264,0.704131447160903,0.751237748512554,0.663781483991761,0.59169873931543,0.6204436632454
ESP,Spain,11:_OECD_Europe,I,GWP_100_N2O,Consumption,377.565769287795,395.857307832302,412.561792813957,382.018326358444,403.233940355635,421.573363321309,415.559853644309,426.558075167399,443.214523986067,489.141113088392,503.935099361531,512.585498759379,519.87994289273,539.305964160752,547.616756067647,553.31170658144,525.122760270295,528.579058389802,482.18456337861,422.006762599339,394.711467858045,389.513092637358,357.837668112364,314.408342697382,305.478602896698,314.253139663208
EST,Estonia,12:_Central Europe,I,GWP_100_N2O,Consumption,28.4046075868461,26.6072300048963,15.0139898190876,14.3532374625797,12.5671497928239,9.9305545550226,12.3700514190839,10.9550196940717,10.6892638235569,9.6357894414896,9.77313635251386,11.860268515588,11.0732246473153,9.64794207420852,9.62026325353324,9.75268174921492,10.105852451644,11.4561846229577,10.8160753097346,9.16508434556681,9.50176242585122,9.12251087563799,8.75640956729719,12.2058501954664,9.64438624088509,8.5544435331585
ETH,Ethiopia,09:_Eastern_Africa,D,GWP_100_N2O,Consumption,169.116289599129,174.974035187233,180.357493074892,187.200591457813,285.514386443058,295.236413382352,304.9746324381,314.412746909847,323.989515740715,333.550160438639,343.790039936355,354.954742316325,365.415515872639,376.154983213448,386.730350399198,396.858492991532,407.967333544697,419.707204073998,433.423758042728,446.366031414511,457.169800835719,474.181546112507,487.223206575321,503.182430688296,521.434099596444,534.719885119571
FIN,Finland,11:_OECD_Europe,I,GWP_100_N2O,Consumption,105.449206007344,102.160165063771,93.5084184165735,95.304057844783,101.091942711547,95.4435741958725,88.0764840195237,90.2041310631925,91.3319008686399,102.211665357287,114.982795377131,116.541403404488,118.650659323353,120.216341390393,118.360171568204,105.428822992694,119.804402951383,120.111096978828,111.319713584401,99.277607592678,115.438857299706,112.039337235184,106.8140969055,105.575883117154,107.266292590395,104.435505501785
FJI,Fiji,24:_Oceania,D,GWP_100_N2O,Consumption,2.44203329011738,2.0734576735405,2.20381903493876,2.42223862819925,1.30969432257849,1.55044070068243,1.61040422683461,1.53612701721167,1.5252025940428,1.52843170608721,2.0856234646403,2.56024122204646,2.94002229036557,3.80236477411577,4.6267902503357,4.48225594108935,4.13270325973912,3.61589881970033,3.1345475644394,1.94900767664624,1.97333997832246,2.62526006175937,3.17625534244626,2.8680027083545,2.42093824316648,2.26112107435848
FLK,Falkland Islands (Malvinas),06:_Rest South America,D,GWP_100_N2O,Consumption,0.0344770190830726,0.0387824513247295,0.0426749863874969,0.0364264855266289,0.0369049960041953,0.0453294972899987,0.0511155606545,0.053063982772869,0.0493635706031205,0.0482497688402309,0.049194472482165,0.0490321644517011,0.0479686660846093,0.0484928565511139,0.0502082127288074,0.0604537566807697,0.063602143159058,0.0751791361783295,0.0810171675242827,0.0821711298463878,0.0841414892493234,0.092420562680493,0.157032604430012,0.141422270567905,0.133968838054292,0.140697823964586
FRA,France,11:_OECD_Europe,I,GWP_100_N2O,Consumption,523.160651370996,546.810343239163,545.988343683122,531.480028761548,521.210958950698,528.249662968369,529.826293738271,534.931144506967,559.08862987041,568.220675470896,562.381777594843,558.551321750624,547.599296703923,533.053629809626,524.696102189881,504.359772097396,487.671401874664,479.773703519276,451.196337889816,428.664570971587,430.480662980224,398.020248922189,393.99006331858,380.265427160506,353.18695430519,353.879173514822
FRO,Faroe Islands,11:_OECD_Europe,I,GWP_100_N2O,Consumption,NULL,NULL,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07,9.48624654264706E-07
GAB,Gabon,08:_Western_Africa,D,GWP_100_N2O,Consumption,8.16991987414841,8.20401076469792,8.31103019787052,8.52854506232009,8.33049796916165,8.87674192523013,9.31929796370992,9.54556767730949,10.0322675008385,10.1359019380566,9.95324828538015,10.208355816261,10.5835283768788,10.9291819837992,11.1584536773169,11.5750726220353,11.5253089201481,12.2087000252598,11.9704170599162,11.6763409206103,12.4084674192728,12.8054189761142,13.0591837556366,13.7903489896235,13.8944627481522,14.0803215973087
GBR,United Kingdom,11:_OECD_Europe,I,GWP_100_N2O,Consumption,557.344638874824,553.805908084602,551.912515232373,543.798242271948,531.97534673744,511.615877519871,518.385199993019,495.887389192414,484.822014930205,479.832777884914,476.31470392843,467.980015943497,446.785199269574,440.200339651814,423.048948914163,417.131329628548,407.152930463154,393.017213774195,368.300885041136,332.315954133092,326.460947721818,310.895589674072,309.320709219267,301.977342155689,296.414896480495,288.235847336181
GEO,Georgia,16:_Russia +,I,GWP_100_N2O,Consumption,26.8463231172714,24.8616483368352,18.6750561285535,15.8113917264571,13.3274826362866,10.5422237431704,14.7460012953559,11.0915384827943,7.86128714416672,6.86558058266224,5.81316562848808,6.35298848463668,5.87628288287729,5.71239253766337,5.58371194776272,7.35474122911822,6.86846137533792,8.13468382560197,6.31547447532169,6.07570410619122,6.17073130121663,8.93901693987679,10.7469384004409,18.3116001765558,18.6205397763411,19.4921760891844
GHA,Ghana,08:_Western_Africa,D,GWP_100_N2O,Consumption,30.4403042103401,31.2523662500484,33.2281730780438,34.5112240306919,36.032055739457,37.7436587102595,39.3690555093543,40.7365414395843,45.3707601071387,47.1000550310192,36.673044050129,35.5722232411163,35.8900791922462,33.5713167343143,32.7652477058657,32.2002240715631,33.23900844072,34.3198250779268,32.7122384090274,36.7101189941583,38.0246217499016,39.1472738395023,44.4453447324418,47.5494727998926,47.1522912166343,47.9231154044971
GIB,Gibraltar,11:_OECD_Europe,I,GWP_100_N2O,Consumption,0.446870402278231,0.552791357085084,0.656433774011348,0.6789554708418,0.736006805858373,0.705447778298032,0.729498226487417,0.736473656469395,0.765831612859608,0.788577297326537,0.83931176912152,0.820240280619592,0.824352883964873,0.834797991393058,0.867723873608372,0.895605180191932,0.938423790963004,0.91181420389436,0.936775863877915,1.00229387875196,0.986882668363583,0.954057833236556,1.02507768188593,1.06509414765648,1.16152878113766,1.24243713060379
GIN,Guinea,08:_Western_Africa,D,GWP_100_N2O,Consumption,32.3950186196513,26.8793571429117,26.4903564576282,27.2624373183988,38.1933315857635,36.4851415305254,29.7125046394685,30.54778723834,39.2488143330045,38.6370465081519,37.5416621644746,38.2954755910024,37.7179337269759,37.2220882947917,37.4334237271942,38.7566998029595,39.3614439597777,39.2617204159504,39.5649346898169,40.1330314990848,40.2385445196968,41.9019032589472,43.2150587719892,43.6642708910423,43.4687836986929,44.7291898172085
GLP,Guadeloupe,04:_Rest Central America,D,GWP_100_N2O,Consumption,1.83862278406233,2.21077369373863,2.3218121619165,2.18015560533829,2.28328261539097,2.50834724452857,2.58203666596425,2.4293845389016,2.79593245574728,2.75422658157431,3.05162912149677,3.03006941040408,3.05475664524275,3.21460420912254,3.15965363167043,3.0898263506273,3.09547229628604,3.6092910015753,3.92119337924301,3.36131695921046,3.44768984293144,3.77181509065453,6.58854878531193,7.21043002361469,7.00170716640791,7.11745280198701
GMB,Gambia,08:_Western_Africa,D,GWP_100_N2O,Consumption,1.1369328228089,1.24173656207803,1.24446006443059,1.13859568837757,1.04650219079449,1.06683699899135,1.14358026684952,1.15430859685591,1.17513260675189,1.55218856604433,1.59328441647894,1.64976187472284,1.63579590255672,1.64439804263823,1.65826538391493,1.7141593976848,1.95395037086888,2.03473968335848,2.23743083801629,2.03287159309524,2.16267410458185,2.34118916337673,2.43738875803856,2.45548581748692,2.46528006274376,2.57297212727559
GNB,Guinea-Bissau,08:_Western_Africa,D,GWP_100_N2O,Consumption,5.91035331353581,6.08380960324187,6.08084437236136,6.1339276217651,5.64601755420231,6.12567354800021,6.64380156007728,7.06575421882843,7.41429586601548,7.63468874527183,7.58047705165658,7.82477839213589,7.80483340375847,7.81043033183725,7.95773750607071,8.30812765500273,8.53816325020237,8.72682745844056,8.7854733623598,9.11400463069908,9.24314904621872,9.83160379963299,10.260998677394,9.98297391110182,10.0031155280579,10.3430858699656
GNQ,Equatorial Guinea,08:_Western_Africa,D,GWP_100_N2O,Consumption,1.45782430676322,1.48792922672032,1.47778979829974,1.48885794076195,1.46325129889693,1.61751115322208,1.75109230751093,1.86365733704714,1.93577050109754,1.94521448205239,1.93204256453547,1.95539578146804,1.83814330035666,1.84171713619481,1.8909696684278,1.91967479105163,1.92168765392698,2.018229875501,2.30678227616365,2.08570680173497,2.29886427142011,2.46121267438263,2.42624425014527,2.33138480732332,2.3337150503994,2.40469809941876
GRC,Greece,11:_OECD_Europe,I,GWP_100_N2O,Consumption,139.886093230865,145.326305587948,148.436968455817,150.371040666634,151.515348216242,154.654594152697,160.111578147258,161.837206886685,171.033505782993,166.865872185286,171.170987495188,172.429707462429,168.774770946831,170.808911797355,166.376215221853,162.905024922462,162.32076362398,170.650943076495,159.263977908585,152.0735652339,140.332521535462,121.271647711113,109.71411141631,105.196166926553,106.1196908721,105.653146448233
GRD,Grenada,04:_Rest Central America,D,GWP_100_N2O,Consumption,0.229038571245251,0.241510956682563,0.263433124112104,0.228195120771173,0.228855716613975,0.250424116284889,0.259576179363924,0.370297598605497,0.420722819443329,0.42168710046563,0.296379909294624,0.435145665002083,0.426817366505847,0.433801162755027,0.580836842960083,0.544162005045935,0.529942999433693,0.542427225366382,0.569956492215211,0.591672882967475,0.608746407278723,0.661816203666352,1.08275796693074,1.30055475823134,1.08404386309887,1.15222427449649
GRL,Greenland,11:_OECD_Europe,I,GWP_100_N2O,Consumption,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.17713864110367,1.20592918181879,1.1582799052306,1.26064861645009,1.2948656255627,1.15577126997513,1.04317714342377,1.06979668417015,1.13812421038512,1.11045785314707,1.09225290862661,1.11872207843063
GTM,Guatemala,04:_Rest Central America,D,GWP_100_N2O,Consumption,35.2160638579179,35.6352589972883,37.3151696976823,39.740046968742,39.806562097459,42.798902298578,42.8341462766734,43.7858077419606,49.8997932690218,50.9716847023787,52.0294235450125,52.6884920733533,52.8439510761725,55.177387370144,53.0902917439411,53.1867845436803,54.6599257360452,57.326050908252,56.1073815175124,60.769051266244,70.0120164152854,71.3032491835555,71.7882110473961,77.8230055520347,79.9411947529637,83.3786950558916
GUF,French Guiana,06:_Rest South America,D,GWP_100_N2O,Consumption,0.882324111204447,1.0172882915502,0.919626213706562,0.960235208273103,0.962672287502404,1.12940731939227,1.15687593088994,1.11080370377608,1.38429367064727,1.41735806383337,1.43482343997297,1.42752614304245,1.37766835821933,1.48500511969632,1.44736921353244,1.41734567655247,1.3787983212622,1.34801374238433,1.3251120518126,1.18946686666826,1.50157635645592,1.3119198555085,2.11505321571219,2.20523510609696,2.08314696629537,2.07737847646531
