Data;DsDusznikMOB-BaP(PM10)-24g;DsGlogWiStwo-BaP(PM10)-24g;DsJaworMOB-BaP(PM10)-24g;DsJelGorSoko-BaP(PM10)-24g;DsLegAlRzecz-BaP(PM10)-24g;DsNowRudJezi-BaP(PM10)-24g;DsOlawZolnAK-BaP(PM10)-24g;DsOlesBrzozo-BaP(PM10)-24g;DsOsieczow21-BaP(PM10)-24g;DsPolKasztan-BaP(PM10)-24g;DsSwidnFolwa-BaP(PM10)-24g;DsSzczaKolej-BaP(PM10)-24g;DsWalbrzWyso-BaP(PM10)-24g;DsWrocOrzech-BaP(PM10)-24g;DsWrocWybCon-BaP(PM10)-24g;DsZgorBohGet-BaP(PM10)-24g;DsZlotoStasz-BaP(PM10)-24g;KpBrodKochan-BaP(PM10)-24g;KpBydWarszaw-BaP(PM10)-24g;KpCiechTezni-BaP(PM10)-24g;KpGrudSienki-BaP(PM10)-24g;KpInowSolank-BaP(PM10)-24g;KpKoniczynka-BaP(PM10)-24g;KpNaklSkargi-BaP(PM10)-24g;KpToruDziewu-BaP(PM10)-24g;KpWieniZdroj-BaP(PM10)-24g;KpWloclGniaz-BaP(PM10)-24g;KpZielBoryTu-BaP(PM10)-24g;LbBiaPodOrze-BaP(PM10)-24g;LbChelPolan-BaP(PM10)-24g;LbKrasKoszar-BaP(PM10)-24g;LbLubSliwins-BaP(PM10)-24g;LbZamoHrubie-BaP(PM10)-24g;LdBelchatEdward-BaP(PM10)-24g;LdBrzeReform-BaP(PM10)-24g;LdKutnKosciu-BaP(PM10)-24g;LdLodzLegion-BaP(PM10)-24g;LdLodzRudzka-BaP(PM10)-24g;LdLowiczSien-BaP(PM10)-24g;LdOpocCurieSk-BaP(PM10)-24g;LdPabiKilins-BaP(PM10)-24g;LdParzniUjWo-BaP(PM10)-24g;LdPioTrKraPr-BaP(PM10)-24g;LdRadomsRoln-BaP(PM10)-24g;LdRawaNiepod-BaP(PM10)-24g;LdSieraPolna-BaP(PM10)-24g;LdSkierKonop-BaP(PM10)-24g;LdToMaSwAnto-BaP(PM10)-24g;LdUniejTermy-BaP(PM10)-24g;LdWieluPOW12-BaP(PM10)-24g;LdZduWoKrole-BaP(PM10)-24g;LuGorzKosGdy-BaP(PM10)-24g;LuGorzPilsud-BaP(PM10)-24g;LuNowaSolMOB-BaP(PM10)-24g;LuSulecDudka-BaP(PM10)-24g;LuWsKaziWiel-BaP(PM10)-24g;LuZarySzyman-BaP(PM10)-24g;LuZielKrotka-BaP(PM10)-24g;MpBochKonfed-BaP(PM10)-24g;MpGorlKrasin-BaP(PM10)-24g;MpKrakAlKras-BaP(PM10)-24g;MpKrakBujaka-BaP(PM10)-24g;MpKrakBulwar-BaP(PM10)-24g;MpKrakOsPias-BaP(PM10)-24g;MpKrakSwoszo-BaP(PM10)-24g;MpKrakWadow-BaP(PM10)-24g;MpKrakZloRog-BaP(PM10)-24g;MpKrynicDiet-BaP(PM10)-24g;MpNiepo3Maja-BaP(PM10)-24g;MpNoSaczNadb-BaP(PM10)-24g;MpNoTargPSlo-BaP(PM10)-24g;MpOlkuCegiel-BaP(PM10)-24g;MpOswiecBema-BaP(PM10)-24g;MpSuchaNiesz-BaP(PM10)-24g;MpSzymbaGorl-BaP(PM10)-24g;MpTarBitStud-BaP(PM10)-24g;MpTrzebOsZWM-BaP(PM10)-24g;MpTuchChopin-BaP(PM10)-24g;MpZabieWapie-BaP(PM10)-24g;MpZakopaSien-BaP(PM10)-24g;MzGutyDuCzer-BaP(PM10)-24g;MzKonJezMos-BaP(PM10)-24g;MzLegZegrzyn-BaP(PM10)-24g;MzMinMazKaziMOB-BaP(PM10)-24g;MzOstroHalle-BaP(PM10)-24g;MzOtwoBrzozo-BaP(PM10)-24g;MzPiasPulask-BaP(PM10)-24g;MzPlocKroJad-BaP(PM10)-24g;MzRad25Czerw-BaP(PM10)-24g;MzSiedKonars-BaP(PM10)-24g;MzWarAKrzywo-BaP(PM10)-24g;MzWarAlNiepo-BaP(PM10)-24g;MzWarBajkowa-BaP(PM10)-24g;MzWarChrosci-BaP(PM10)-24g;OpNysaRodzie-BaP(PM10)-24g;OpOpoleOsAKr-BaP(PM10)-24g;OpPrudPodgor-BaP(PM10)-24g;OpZdziePiast-BaP(PM10)-24g;PdBialWaszyn-BaP(PM10)-24g;PdSuwPulaskp-BaP(PM10)-24g;PkDebiGrottg-BaP(PM10)-24g;PkHorZdrParkMOB-BaP(PM10)-24g;PkIwonZdrRab-BaP(PM10)-24g;PkJarosPruch-BaP(PM10)-24g;PkJasloSikor-BaP(PM10)-24g;PkKrosKletow-BaP(PM10)-24g;PkMielPogodn-BaP(PM10)-24g;PkNiskoSzkla-BaP(PM10)-24g;PkPrzemGrunw-BaP(PM10)-24g;PkRymZdrPark-BaP(PM10)-24g;PkRzeszRejta-BaP(PM10)-24g;PkSanoSadowa-BaP(PM10)-24g;PkStWolWoPol-BaP(PM10)-24g;PkTarnDabrow-BaP(PM10)-24g;PmGdaLecz08m-BaP(PM10)-24g;PmKosTargo12-BaP(PM10)-24g;SkBuskRokosz-BaP(PM10)-24g;SkKielKusoci-BaP(PM10)-24g;SkKielTargow-BaP(PM10)-24g;SkSkarZielnaMOB-BaP(PM10)-24g;SkSolecZdroj-BaP(PM10)-24g;SkStaraZlota-BaP(PM10)-24g;SlBielKossak-BaP(PM10)-24g;SlCzestoBacz-BaP(PM10)-24g;SlDabro1000L-BaP(PM10)-24g;SlGodGliniki-BaP(PM10)-24g;SlKatoKossut-BaP(PM10)-24g;SlKnurJedNar-BaP(PM10)-24g;SlMyszMiedzi-BaP(PM10)-24g;SlPszczBoged-BaP(PM10)-24g;SlRybniBorki-BaP(PM10)-24g;SlTarnoLitew-BaP(PM10)-24g;SlZywieKoper-BaP(PM10)-24g;WmElbBazynsk-BaP(PM10)-24g;WmGoldUzdrowMOB-BaP(PM10)-24g;WmIlawAnders-BaP(PM10)-24g;WmNiTraugutt-BaP(PM10)-24g;WmOlsPuszkin-BaP(PM10)-24g;WmOstrPilsud-BaP(PM10)-24g;WmPuszczaBor-BaP(PM10)-24g;WpGniePaczko-BaP(PM10)-24g;WpKaliSawick-BaP(PM10)-24g;WpLeszKiepur-BaP(PM10)-24g;WpNoTomSzpit-BaP(PM10)-24g;WpOstWieWyso-BaP(PM10)-24g;WpPilaKusoci-BaP(PM10)-24g;WpPoznChwial-BaP(PM10)-24g;WpWagrowLipo-BaP(PM10)-24g;ZpKolZolkiew-BaP(PM10)-24g;ZpKoszSpasow-BaP(PM10)-24g;ZpMyslZaBram-BaP(PM10)-24g;ZpSzczAndr01-BaP(PM10)-24g;ZpSzczBudzWosMOB-BaP(PM10)-24g;ZpSzczec1Maj-BaP(PM10)-24g;ZpSzczecPrze-BaP(PM10)-24g;ZpSzczPils02-BaP(PM10)-24g
11.01.2019 00:00;2,312;1,788;4,021;3,137;3,385;;3,001;2,919;0,75;2,086;5,071;4,657;3,906;1,652;1,385;1,612;3,039;4,7036;4,96088;4,245448;9,73;2,996306;3,2937;5,028434;3,404;3,434726;5,423999;1,556766;5,46;3,24;5,24;3,39;5,23;5,822442;11,629922;5,720519;7,868052;7,469922;8,069922;9,268883;;4,373195;9,152831;14,741818;9,268883;6,380779;8,19013;7,180156;3,492675;5,166857;7,005636;3,76;3,06;5,577;8,19;9,38;1,31;5,142;14,83;11,28;11,61;9,78402;6,8;8,38;10,23;;11,68;8,88;14,74;31,04;41,84;14,68;20,31;31,46;7,59;11,35;15,45;31,38;20,45;21,73;2,94222;6,08263;11,73579;3,52758;4,14267;5,52279;;4,57133;6,91043;3,85641;2,70085;3,39839;4,25062;4,27646;7,776;5,508;9,741;12,312;1,249352;2,531808;16,2;4,2;3,5;11,2;9,2;10,9;12,9;9,2;6,5;4,4;8,2;4,8;4,2;6,1;2,3;9,7;9,84;9,34;10,11;9,33;9,67;11,84;9,62;5,94;;9,97;8,67;;19,63;17,95;33,09;;17,21;3,42;3,23;8,89;7,51;4,12;5,09;2,14;4,19;5,01;4,56;4,79;5,89;3,63;0,378;3,22;0,76;1,26;2,86;0,87;;1,97;5,89;1,75
12.01.2019 00:00;2,312;1,788;4,021;3,137;3,385;;3,001;2,919;0,75;2,086;5,071;4,657;3,906;1,652;1,385;1,612;3,039;4,7036;4,96088;4,245448;9,73;2,996306;3,2937;5,028434;3,404;3,434726;5,423999;1,556766;5,46;3,24;5,24;3,39;5,23;5,822442;11,629922;5,720519;7,868052;7,469922;8,069922;9,268883;;4,373195;9,152831;14,741818;9,268883;6,380779;8,19013;7,180156;3,492675;5,166857;7,005636;3,76;3,06;5,577;8,19;9,38;1,31;5,142;14,83;11,28;11,61;9,78402;6,8;8,38;10,23;;11,68;8,88;14,74;31,04;41,84;14,68;20,31;31,46;7,59;11,35;15,45;31,38;20,45;21,73;2,94222;6,08263;11,73579;3,52758;4,14267;5,52279;;4,57133;6,91043;3,85641;2,70085;3,39839;4,25062;4,27646;7,776;5,508;9,741;12,312;1,249352;2,531808;16,2;4,2;3,5;11,2;9,2;10,9;12,9;9,2;6,5;4,4;8,2;4,8;4,2;6,1;2,3;9,7;9,84;9,34;10,11;9,33;9,67;11,84;9,62;5,94;;9,97;8,67;;19,63;17,95;33,09;;17,21;3,42;3,23;8,89;7,51;4,12;5,09;2,14;4,19;5;4,56;4,79;5,9;3,63;0,378;3,22;0,76;1,26;2,86;0,87;;1,97;5,89;1,75
13.01.2019 00:00;2,312;1,788;4,021;3,137;3,385;;3,001;2,919;0,75;2,086;5,071;4,657;3,906;1,652;1,385;1,612;3,039;4,7036;4,96088;4,245448;9,73;2,996306;3,2937;5,028434;3,404;3,434726;5,423999;1,556766;5,46;3,24;5,24;3,39;5,23;5,822442;11,629922;5,720519;7,868052;7,469922;8,069922;9,268883;;4,373195;9,152831;14,741818;9,268883;6,380779;8,19013;7,180156;3,492675;5,166857;7,005636;3,76;3,06;5,577;8,19;9,38;1,31;5,142;14,83;11,28;11,61;9,78402;6,8;8,38;10,23;;11,68;8,88;14,74;31,04;41,84;14,68;20,31;31,46;7,59;11,35;15,45;31,38;20,45;21,73;2,94222;6,08263;11,73579;3,52758;4,14267;5,52279;;4,57133;6,91043;3,85641;2,70085;3,39839;4,25062;4,27646;7,776;5,508;9,741;12,312;1,249352;2,531808;16,2;4,2;3,5;11,2;9,2;10,9;12,9;9,2;6,5;4,4;8,2;4,8;4,2;6,1;2,3;9,7;9,84;9,34;10,11;9,33;9,67;11,84;9,62;5,94;;9,97;8,67;;19,63;17,95;33,09;;17,21;3,42;3,23;8,89;7,51;4,12;5,09;2,14;4,19;5;4,56;4,79;5,89;3,63;0,378;1,77;0,76;1,26;2,86;0,87;;1,97;5,89;1,75
14.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;;;2,699;4,614;8,837;13,307;9,489;;;6,264;;3,5657;1,949355;2,114791;6,9238;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;3,06;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;5,57;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,58;3,92;9,07;4,55;3,64;7,72;1,77;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
15.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;7,684;6,765;2,699;4,614;8,837;13,307;9,489;3,907;5,537;6,264;;3,5657;1,949355;2,114791;6,9238;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,58;3,92;9,07;4,55;3,64;7,72;1,77;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
16.01.2019 00:00;11,938;;8,627;5,835;6,736;;7,684;6,765;2,699;;8,837;13,307;9,489;3,907;5,537;6,264;;3,5657;1,949355;2,114791;6,9238;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,55;3,92;9,07;4,55;3,64;7,72;1,77;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
17.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;7,684;6,765;2,699;4,614;8,837;13,307;9,489;3,907;5,537;6,264;7,602;3,5657;1,949355;2,114791;6,9238;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;5,57;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,6;3,92;9,07;4,54;3,64;7,72;1,77;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
18.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;7,684;6,765;2,699;4,614;8,837;13,307;9,489;3,907;5,537;6,264;7,602;3,5657;1,949355;2,114791;;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;5,57;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,62;3,92;9,07;4,56;3,64;7,72;1,77;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
19.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;7,684;6,765;2,699;4,614;8,837;13,307;9,489;3,907;5,537;6,264;7,602;3,5657;1,949355;2,114791;;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;5,57;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,6;3,92;9,07;4,56;3,64;7,72;7,42;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
20.01.2019 00:00;11,938;6,998;8,627;5,835;6,736;;7,684;6,765;2,699;4,614;8,837;13,307;9,489;3,907;5,537;6,264;7,602;;1,949355;2,114791;;1,036835;1,096;5,956392;1,7711;2,155122;3,087587;0,984893;6,91;5,12;7,73;3,68;5,91;2,795013;12,276675;3,687273;6,124104;7,967584;10,642286;7,69174;;2,633455;11,118961;15,553143;7,69174;5,075636;11,108468;7,910857;3,525091;7,662026;12,460156;8,02;5,31;18,556;8,96;14,57;7,2;6,376;15,51;8,24;9,14;9,78402;7,83;9,46;11,19;12,96;10,14;5,57;11,05;27,27;42,41;21,39;17,9;21,37;7,11;13,46;10,25;23,27;18;14,71;0,64285;5,69925;7,83213;4,71709;2,24997;8,1279;7,73014;2,48156;10,79544;6,99727;3,29189;3,34885;6,93055;3,2916;18,468;10,432;10,067;;1,663456;1,555732;22;4,1;3,3;1,93;8,7;7,6;7,7;7,9;5,3;4,4;10,3;5,6;3,3;9,2;1,3;3,3;14,86;14,56;12,33;12,85;;13,24;8,73;6,1;10,69;23,58;10,23;15,17;23,33;;39,96;10,22;;2,17;1,2;3,61;8,17;0,71;1,23;0,84;8,43;4,68;3,93;9,07;4,56;3,64;7,72;7,42;0,72;0,87;3,79;0,72;;0,89;5,11;1,53
21.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;;9,890812;4,695726;;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;5,31;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;9,8;;43,89;49,1;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,49;10,3;8,83;7,42;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
22.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;;9,890812;4,695726;;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;8,45;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;9,8;;43,89;;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;18,3;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,5;10,3;8,83;7,42;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
23.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;9,5482;9,890812;4,695726;8,7997;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;8,45;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;9,8;;43,89;49,1;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;4,6;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;18,3;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,49;10,3;8,83;7,42;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
24.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;9,5482;9,890812;4,695726;8,7997;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;8,45;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;9,8;;43,89;49,1;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;4,6;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;18,3;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,5;10,3;8,83;7,42;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
25.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;9,5482;9,890812;4,695726;8,7997;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;8,45;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;9,8;;43,89;49,1;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;4,6;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;18,3;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,49;10,3;8,83;6,44;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
26.01.2019 00:00;15,817;6,756;10,163;11,487;13,547;;8,834;8,744;6,568;8,784;14,473;22,202;21,375;5,374;8,789;8,114;10,846;9,5482;9,890812;4,695726;8,7997;7,370593;5,5809;19,635499;4,5652;2,906307;5,978314;2,680983;5,37;7,09;6,07;5,3;6,37;5,747325;11,054026;8,944;10,33226;8,620571;12,146494;13,559377;;3,411117;10,123013;10,465455;13,559377;10,809455;5,493714;7,366961;7,343065;6,292675;11,847792;11,32;8,45;20,543;12,72;17,39;7,87;12,135;23,65;15,61;12,16;17,7596;11,33;12,93;17,31;14,88;14,43;;;43,89;49,1;21,25;20,87;27,56;10,9;18,42;16,19;33,04;18,73;19,05;2,80834;7,1344;11,92748;5,67304;6,14752;8,78305;7,01486;5,15463;8,8998;5,63453;4,45304;4,47813;6,88395;3,04277;5,508;14,903;14,288;25,271;2,270618;4,871695;18,4;4,6;5,2;8,5;12,2;11,2;7,3;7,9;7,7;6;13,6;6,1;6,3;6,6;5,2;11;9,77;8,71;9,95;16,36;;18,48;17,72;6,36;;21,9;10,29;;;21,32;31,12;;18,3;6,41;2,43;12,42;10,58;3,15;;3,47;13,4;;3,91;13,8;6,49;10,3;8,83;6,44;3,05;3,67;9,5;4,68;;7,04;9,03;3,85
