Województwo;Miejscowoœæ;Kod punktu pomiarowego;Nazwa punktu pomiarowego;Wspó³rz. pp WGS84 (d³. geogr.);Wspó³rz. pp WGS84 (szer. geogr.);Cel pomiaru;Data rozpoczêcia;Data zakoñczenia;Nazwa odcinka drogi;Czas odniesienia;Laeq po korekcie [dB]
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.07.2020 06:00;17.07.2020 22:00;ul. Kruszwicka 49;Dzieñ 12h;60,9
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.07.2020 06:00;17.07.2020 22:00;ul. Kruszwicka 49;Dzieñ 16h;60,8
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;17.07.2020 06:00;17.07.2020 22:00;ul. Kruszwicka 49;Wieczór 4h;60,8
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;24.07.2020 22:00;25.07.2020 06:00;ul. Kruszwicka 49;Noc 8h;55,6
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;18.08.2020 06:00;18.08.2020 22:00;ul. Kruszwicka 49;Dzieñ 12h;63,5
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;18.08.2020 06:00;18.08.2020 22:00;ul. Kruszwicka 49;Dzieñ 16h;63,1
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;18.08.2020 06:00;18.08.2020 22:00;ul. Kruszwicka 49;Wieczór 4h;62,1
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;24.08.2020 22:00;25.08.2020 06:00;ul. Kruszwicka 49;Noc 8h;52,6
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 06:00;22.09.2020 22:00;ul. Kruszwicka 49;Dzieñ 12h;63,8
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 06:00;22.09.2020 22:00;ul. Kruszwicka 49;Dzieñ 16h;63,4
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.09.2020 06:00;22.09.2020 22:00;ul. Kruszwicka 49;Wieczór 4h;61,7
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;08.10.2020 22:00;09.10.2020 06:00;ul. Kruszwicka 49;Noc 8h;52
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;10.10.2020 06:00;10.10.2020 22:00;ul. Kruszwicka 49;Dzieñ 12h;61,1
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;10.10.2020 06:00;10.10.2020 22:00;ul. Kruszwicka 49;Dzieñ 16h;61
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;10.10.2020 06:00;10.10.2020 22:00;ul. Kruszwicka 49;Wieczór 4h;60,7
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.10.2020 22:00;17.10.2020 06:00;ul. Kruszwicka 49;Noc 8h;56,3
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.10.2020 06:00;19.10.2020 22:00;ul. Kruszwicka 49;Dzieñ 12h;64,8
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.10.2020 06:00;19.10.2020 22:00;ul. Kruszwicka 49;Dzieñ 16h;64,3
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;19.10.2020 06:00;19.10.2020 22:00;ul. Kruszwicka 49;Wieczór 4h;62,3
kujawsko-pomorskie;Radziejów;D_04_000046_001;ul. Kruszwicka 49;18,522722;52,622972;Pañstwowy monitoring œrodowiska, art. 26 Poœ;22.10.2020 22:00;23.10.2020 06:00;ul. Kruszwicka 49;Noc 8h;53,9
kujawsko-pomorskie;Radziejów;D_04_000166_001;ul. Brzeska 13;18,530944;52,627333;Pañstwowy monitoring œrodowiska, art. 26 Poœ;23.06.2020 06:00;23.06.2020 22:00;ul. Brzeska 13;Dzieñ 16h;65,4
kujawsko-pomorskie;Radziejów;D_04_000166_001;ul. Brzeska 13;18,530944;52,627333;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 22:00;03.07.2020 06:00;ul. Brzeska 13;Noc 8h;60,9
kujawsko-pomorskie;Radziejów;D_04_000166_001;ul. Brzeska 13;18,530944;52,627333;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.10.2020 06:00;26.10.2020 22:00;ul. Brzeska 13;Dzieñ 16h;66,1
kujawsko-pomorskie;Radziejów;D_04_000166_001;ul. Brzeska 13;18,530944;52,627333;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.10.2020 22:00;30.10.2020 06:00;ul. Brzeska 13;Noc 8h;58
kujawsko-pomorskie;Radziejów;D_04_000167_001;ul. Koœciuszki 79;18,528344;52,61925;Pañstwowy monitoring œrodowiska, art. 26 Poœ;23.06.2020 06:00;23.06.2020 22:00;ul. Koœciuszki 79;Dzieñ 16h;64,6
kujawsko-pomorskie;Radziejów;D_04_000167_001;ul. Koœciuszki 79;18,528344;52,61925;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 22:00;03.07.2020 06:00;ul. Koœciuszki 79;Noc 8h;60,6
kujawsko-pomorskie;Radziejów;D_04_000167_001;ul. Koœciuszki 79;18,528344;52,61925;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.10.2020 06:00;26.10.2020 22:00;ul. Koœciuszki 79;Dzieñ 16h;67,7
kujawsko-pomorskie;Radziejów;D_04_000167_001;ul. Koœciuszki 79;18,528344;52,61925;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.10.2020 22:00;30.10.2020 06:00;ul. Koœciuszki 79;Noc 8h;58,8
kujawsko-pomorskie;Radziejów;D_04_000168_001;ul. Rynek 24;18,526278;52,625111;Pañstwowy monitoring œrodowiska, art. 26 Poœ;23.06.2020 06:00;23.06.2020 22:00;ul. Rynek 24;Dzieñ 16h;57,4
kujawsko-pomorskie;Radziejów;D_04_000168_001;ul. Rynek 24;18,526278;52,625111;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 22:00;03.07.2020 06:00;ul. Rynek 24;Noc 8h;53,1
kujawsko-pomorskie;Radziejów;D_04_000168_001;ul. Rynek 24;18,526278;52,625111;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.10.2020 06:00;26.10.2020 22:00;ul. Rynek 24;Dzieñ 16h;57,7
kujawsko-pomorskie;Radziejów;D_04_000168_001;ul. Rynek 24;18,526278;52,625111;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.10.2020 22:00;30.10.2020 06:00;ul. Rynek 24;Noc 8h;47,8
kujawsko-pomorskie;Radziejów;D_04_000169_001;ul. Objezdna 40;18,523583;52,625694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;23.06.2020 06:00;23.06.2020 22:00;ul. Objezdna 40;Dzieñ 16h;59,3
kujawsko-pomorskie;Radziejów;D_04_000169_001;ul. Objezdna 40;18,523583;52,625694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;02.07.2020 22:00;03.07.2020 06:00;ul. Objezdna 40;Noc 8h;55,2
kujawsko-pomorskie;Radziejów;D_04_000169_001;ul. Objezdna 40;18,523583;52,625694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;26.10.2020 06:00;26.10.2020 22:00;ul. Objezdna 40;Dzieñ 16h;62
kujawsko-pomorskie;Radziejów;D_04_000169_001;ul. Objezdna 40;18,523583;52,625694;Pañstwowy monitoring œrodowiska, art. 26 Poœ;29.10.2020 22:00;30.10.2020 06:00;ul. Objezdna 40;Noc 8h;52,1
kujawsko-pomorskie;Radziejów;D_04_000184_001;PPH15 - gm. Radziejów;18,517436;52,629381;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);10.09.2020 22:00;11.09.2020 22:00;DK62 - gmina Radziejów;Dzieñ 16h;68
kujawsko-pomorskie;Radziejów;D_04_000184_001;PPH15 - gm. Radziejów;18,517436;52,629381;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);10.09.2020 22:00;11.09.2020 22:00;DK62 - gmina Radziejów;Noc 8h;63,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Przy Kaszowniku;Dzieñ 12h;57,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Przy Kaszowniku;Dzieñ 16h;56,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Przy Kaszowniku;Noc 8h;51,4
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Przy Kaszowniku;Wieczór 4h;55,7
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Przy Kaszowniku;Dzieñ 12h;57,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Przy Kaszowniku;Dzieñ 16h;56,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Przy Kaszowniku;Noc 8h;51,4
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Przy Kaszowniku;Wieczór 4h;55,7
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Przy Kaszowniku;Dzieñ 12h;56,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,8
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Przy Kaszowniku;Noc 8h;50,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Przy Kaszowniku;Dzieñ 12h;54,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Przy Kaszowniku;Dzieñ 16h;54,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Przy Kaszowniku;Noc 8h;49,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Przy Kaszowniku;Wieczór 4h;52,5
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Przy Kaszowniku;Dzieñ 12h;55,7
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Przy Kaszowniku;Noc 8h;49,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Przy Kaszowniku;Dzieñ 12h;55,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Przy Kaszowniku;Noc 8h;49,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,4
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.07.2020 00:00;31.07.2020 23:59;Przy Kaszowniku;Dzieñ 12h;55,5
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.07.2020 00:00;31.07.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.07.2020 00:00;31.07.2020 23:59;Przy Kaszowniku;Noc 8h;50
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.07.2020 00:00;31.07.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.08.2020 00:00;31.08.2020 23:59;Przy Kaszowniku;Dzieñ 12h;55,4
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.08.2020 00:00;31.08.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.08.2020 00:00;31.08.2020 23:59;Przy Kaszowniku;Noc 8h;49,8
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.08.2020 00:00;31.08.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.09.2020 00:00;30.09.2020 23:59;Przy Kaszowniku;Dzieñ 12h;56
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.09.2020 00:00;30.09.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,7
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.09.2020 00:00;30.09.2020 23:59;Przy Kaszowniku;Noc 8h;50,1
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.09.2020 00:00;30.09.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.10.2020 00:00;31.10.2020 23:59;Przy Kaszowniku;Dzieñ 12h;56,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.10.2020 00:00;31.10.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.10.2020 00:00;31.10.2020 23:59;Przy Kaszowniku;Noc 8h;50,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.10.2020 00:00;31.10.2020 23:59;Przy Kaszowniku;Wieczór 4h;54,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.11.2020 00:00;30.11.2020 23:59;Przy Kaszowniku;Dzieñ 12h;55,8
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.11.2020 00:00;30.11.2020 23:59;Przy Kaszowniku;Dzieñ 16h;55,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.11.2020 00:00;30.11.2020 23:59;Przy Kaszowniku;Noc 8h;51,2
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.11.2020 00:00;30.11.2020 23:59;Przy Kaszowniku;Wieczór 4h;53,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.12.2020 00:00;31.12.2020 23:59;Przy Kaszowniku;Dzieñ 12h;59,3
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.12.2020 00:00;31.12.2020 23:59;Przy Kaszowniku;Dzieñ 16h;58,9
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.12.2020 00:00;31.12.2020 23:59;Przy Kaszowniku;Noc 8h;51,6
kujawsko-pomorskie;Toruñ;D_04_000065_001;Przy Kaszowniku;18,612806;53,017611;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.12.2020 00:00;31.12.2020 23:59;Przy Kaszowniku;Wieczór 4h;57,4
kujawsko-pomorskie;Toruñ;D_04_000176_001;PPH7 gm. m.Toruñ;18,573642;52,978664;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);08.09.2020 22:00;09.09.2020 22:00;S10a - gmina m. Toruñ;Dzieñ 16h;75,7
kujawsko-pomorskie;Toruñ;D_04_000176_001;PPH7 gm. m.Toruñ;18,573642;52,978664;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);08.09.2020 22:00;09.09.2020 22:00;S10a - gmina m. Toruñ;Noc 8h;72,6
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 12h;63
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 16h;62,5
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Noc 8h;53,2
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Wieczór 4h;60,4
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 12h;62,7
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 16h;62,2
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Noc 8h;53,4
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Wieczór 4h;60,4
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 12h;61,5
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 16h;60,9
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Noc 8h;52,2
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Wieczór 4h;58,6
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 12h;59,2
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 16h;58,7
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Noc 8h;51
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Wieczór 4h;56,3
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 12h;60,1
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Dzieñ 16h;60,6
kujawsko-pomorskie;W³oc³awek;D_04_000053_001;ul. Okrzei, W³oc³awek, ciag³y roczny;19,05919444;52,65880556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;ul. Okrzei - stacja - ci¹g³y;Noc 8h;51,8
