"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"AUT","Europe","Austria",2021-11-29,1151809,8526,11627.143,12425,37,54.714,127369.217,942.821,1285.751,1373.98,4.092,6.05,0.84,630,69.667,2767,305.98,NA,NA,NA,NA,285534,110110679,12176.247,31.575,417647,46.184,0.0278,35.9,"tests performed",13890718,6355976,5961406,1914229,88923,111607,153.61,70.29,65.92,21.17,12342,12185,0.135,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-11-30,1159995,8186,11437.571,12492,67,54,128274.44,905.223,1264.788,1381.389,7.409,5.971,0.8,646,71.436,2769,306.201,NA,NA,NA,NA,469103,110579782,12228.121,51.874,423382,46.818,0.027,37,"tests performed",14000238,6367943,5978399,1994848,109520,111026,154.82,70.42,66.11,22.06,12277,12125,0.134,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-01,1170362,10367,10723.571,12553,61,53.286,129420.843,1146.402,1185.833,1388.134,6.745,5.892,0.76,651,71.989,2651,293.153,NA,NA,NA,NA,491554,111071336,12282.478,54.357,441023,48.769,0.0243,41.1,"tests performed",14128442,6380669,5996321,2092463,128204,110537,156.23,70.56,66.31,23.14,12223,12047,0.133,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-02,1179244,8882,10050.714,12625,72,56,130403.031,982.188,1111.427,1396.096,7.962,6.193,0.72,640,70.772,2547,281.652,NA,NA,NA,NA,466309,111537645,12334.044,51.565,419117,46.347,0.024,41.7,"tests performed",14260361,6391695,6016629,2193105,131919,110446,157.69,70.68,66.53,24.25,12213,11803,0.131,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-03,1185982,6738,9264,12693,68,58.429,131148.132,745.101,1024.431,1403.616,7.52,6.461,0.69,642,70.994,2530,279.772,NA,NA,NA,NA,400321,111937966,12378.312,44.268,389709,43.095,0.0238,42.1,"tests performed",14416528,6405813,6043118,2308738,156167,110030,159.42,70.84,66.83,25.53,12167,11196,0.124,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-04,1193286,7304,8640.143,12753,60,57.714,131955.822,807.69,955.443,1410.251,6.635,6.382,0.66,652,72.099,2424,268.051,NA,NA,NA,NA,296446,112234412,12411.093,32.782,382497,42.297,0.0226,44.3,"tests performed",14511329,6416843,6060580,2375078,94801,109022,160.47,70.96,67.02,26.26,12056,10944,0.121,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-05,1198478,5192,7885,12796,43,58.286,132529.963,574.141,871.938,1415.006,4.755,6.445,0.65,654,72.321,2402,265.618,NA,NA,NA,NA,292422,112526834,12443.43,32.337,385956,42.68,0.0204,48.9,"tests performed",14555042,6421578,6069276,2405382,43713,107607,160.95,71.01,67.12,26.6,11899,10673,0.118,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-06,1203103,4625,7327.714,12844,48,59.857,133041.405,511.441,810.313,1420.314,5.308,6.619,0.63,664,73.426,2465,272.584,NA,NA,NA,NA,380547,112907381,12485.512,42.082,399529,44.181,0.0183,54.5,"tests performed",14643588,6429129,6085716,2469980,88546,107553,161.93,71.09,67.3,27.31,11893,10450,0.116,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-07,1207336,4233,6763,12921,77,61.286,133509.498,468.093,747.865,1428.829,8.515,6.777,0.62,658,72.763,2377,262.853,NA,NA,NA,NA,387914,113295295,12528.408,42.896,387930,42.898,0.0174,57.4,"tests performed",14765352,6439998,6107388,2559265,121764,109302,163.28,71.21,67.54,28.3,12087,10294,0.114,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-08,1212999,5663,6091,12979,58,60.857,134135.723,626.225,673.554,1435.242,6.414,6.73,0.6,632,69.888,2236,247.261,NA,NA,NA,NA,395681,113690976,12572.163,43.755,374234,41.384,0.0163,61.4,"tests performed",14822174,6445974,6116904,2600626,56822,99105,163.91,71.28,67.64,28.76,10959,9329,0.103,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-09,1217436,4437,5456,13011,32,55.143,134626.375,490.652,603.335,1438.781,3.539,6.098,0.58,620,68.561,2169,239.852,NA,NA,NA,NA,301881,113992857,12605.546,33.383,350745,38.786,0.0156,64.3,"tests performed",14940544,6455089,6138076,2688756,118370,97169,165.22,71.38,67.88,29.73,10745,9056,0.1,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-10,1221095,3659,5016.143,13076,65,54.714,135030.994,404.619,554.695,1445.969,7.188,6.05,0.58,588,65.022,2049,226.582,NA,NA,NA,NA,411029,114403886,12650.998,45.452,352274,38.955,0.0142,70.2,"tests performed",15092565,6468812,6168164,2797035,152021,96577,166.9,71.53,68.21,30.93,10680,9000,0.1,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-11,1225555,4460,4609.857,13143,67,55.714,135524.189,493.195,509.767,1453.378,7.409,6.161,0.59,567,62.7,1883,208.226,NA,NA,NA,NA,264154,114668040,12680.209,29.211,347661,38.445,0.0133,75.4,"tests performed",15178042,6479847,6185605,2854081,85477,95245,167.84,71.66,68.4,31.56,10532,9001,0.1,67.59,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-12,1228034,2479,4222.286,13162,19,52.286,135798.322,274.133,466.908,1455.479,2.101,5.782,0.61,561,62.036,1866,206.346,NA,NA,NA,NA,288460,114956500,12712.107,31.898,347095,38.382,0.0122,82.2,"tests performed",15216270,6483946,6194268,2879578,38228,94461,168.26,71.7,68.5,31.84,10446,8910,0.099,64.81,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-13,1232204,4170,4157.286,13218,56,53.429,136259.448,461.126,459.721,1461.671,6.193,5.908,0.63,NA,NA,NA,NA,NA,NA,NA,NA,261523,115218023,12741.027,28.92,330092,36.502,0.0126,79.4,"tests performed",15296432,6491703,6210545,2935796,80162,93263,169.15,71.79,68.68,32.46,10313,8939,0.099,64.81,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-14,1235063,2859,3961,13282,64,51.571,136575.602,316.154,438.015,1468.749,7.077,5.703,0.63,NA,NA,NA,NA,NA,NA,NA,NA,460677,115678700,12791.969,50.943,340486,37.652,0.0116,86,"tests performed",15397098,6502033,6229503,3007229,100666,90249,170.26,71.9,68.89,33.25,9980,8862,0.098,64.81,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-15,1239287,4224,3755.429,13333,51,50.571,137042.7,467.098,415.282,1474.388,5.64,5.592,0.62,NA,NA,NA,NA,NA,NA,NA,NA,466533,116145233,12843.559,51.59,350608,38.771,0.0107,93.4,"tests performed",15513483,6512943,6250586,3091683,116385,98758,171.55,72.02,69.12,34.19,10921,9567,0.106,64.81,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"AUT","Europe","Austria",2021-12-16,1242333,3046,3556.714,13386,53,53.571,137379.532,336.832,393.308,1480.249,5.861,5.924,0.61,NA,NA,NA,NA,NA,NA,NA,NA,410701,116555934,12888.976,45.416,366154,40.49,0.0097,102.9,"tests performed",15630377,6523838,6270840,3177532,116894,98548,172.84,72.14,69.34,35.14,10898,9821,0.109,64.81,9043072,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,NA,7.37,81.54,0.922,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-02,485067,1836,1523.429,3803,12,11.429,51368.615,194.432,161.331,402.738,1.271,1.21,1.17,NA,NA,NA,NA,NA,NA,NA,NA,21522,7839164,830.168,2.279,17003,1.801,0.0896,11.2,"tests performed",NA,NA,NA,NA,NA,17917,NA,NA,NA,NA,1897,9331,0.099,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-03,487017,1950,1536,3814,11,11.286,51575.12,206.505,162.662,403.903,1.165,1.195,1.17,NA,NA,NA,NA,NA,NA,NA,NA,20201,7859365,832.307,2.139,17111,1.812,0.0898,11.1,"tests performed",NA,NA,NA,NA,NA,17748,NA,NA,NA,NA,1880,9345,0.099,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-04,488963,1946,1580.286,3826,12,11.571,51781.202,206.081,167.352,405.174,1.271,1.225,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17247,1.826,0.0916,10.9,"tests performed",NA,NA,NA,NA,NA,17580,NA,NA,NA,NA,1862,9359,0.099,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-05,490926,1963,1660,3837,11,11.429,51989.083,207.882,175.794,406.338,1.165,1.21,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17383,1.841,0.0955,10.5,"tests performed",3085256,1692439,1392817,NA,NA,17411,32.67,17.92,14.75,NA,1844,9373,0.099,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-06,492399,1473,1719.286,3847,10,11.286,52145.074,155.991,182.072,407.397,1.059,1.195,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899806,836.59,NA,17519,1.855,0.0981,10.2,"tests performed",NA,NA,NA,NA,NA,17398,NA,NA,NA,NA,1842,9235,0.098,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-07,493818,1419,1755.143,3859,12,11.286,52295.346,150.272,185.87,408.668,1.271,1.195,1.12,NA,NA,NA,NA,NA,NA,NA,NA,21873,7921679,838.906,2.316,17811,1.886,0.0985,10.1,"tests performed",NA,NA,NA,NA,NA,17385,NA,NA,NA,NA,1841,9096,0.096,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-08,495578,1760,1763.857,3871,12,11.429,52481.73,186.384,186.793,409.939,1.271,1.21,1.11,NA,NA,NA,NA,NA,NA,NA,NA,21970,7943649,841.233,2.327,18001,1.906,0.098,10.2,"tests performed",NA,NA,NA,NA,NA,17373,NA,NA,NA,NA,1840,8957,0.095,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-09,497420,1842,1764.714,3882,11,11.286,52676.798,195.068,186.883,411.104,1.165,1.195,1.1,NA,NA,NA,NA,NA,NA,NA,NA,21588,7965237,843.519,2.286,18010,1.907,0.098,10.2,"tests performed",NA,NA,NA,NA,NA,17360,NA,NA,NA,NA,1838,8818,0.093,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-10,499279,1859,1751.714,3893,11,11.286,52873.666,196.868,185.507,412.269,1.165,1.195,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17742,1.879,0.0987,10.1,"tests performed",NA,NA,NA,NA,NA,17347,NA,NA,NA,NA,1837,8680,0.092,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-11,501166,1887,1743.286,3905,12,11.286,53073.5,199.833,184.614,413.54,1.271,1.195,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18434,1.952,0.0946,10.6,"tests performed",NA,NA,NA,NA,NA,17334,NA,NA,NA,NA,1836,8541,0.09,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-12,503073,1907,1735.286,3917,12,11.429,53275.451,201.951,183.767,414.81,1.271,1.21,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19125,2.025,0.0907,11,"tests performed",3206505,1751254,1455251,NA,NA,17321,33.96,18.55,15.41,NA,1834,8402,0.089,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-13,504961,1888,1794.571,3929,12,11.714,53475.39,199.939,190.045,416.081,1.271,1.241,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8038526,851.28,NA,19817,2.099,0.0906,11,"tests performed",NA,NA,NA,NA,NA,18582,NA,NA,NA,NA,1968,9776,0.104,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-14,506591,1630,1824.714,3941,12,11.714,53648.008,172.617,193.237,417.352,1.271,1.241,1.09,NA,NA,NA,NA,NA,NA,NA,NA,18329,8056855,853.221,1.941,19311,2.045,0.0945,10.6,"tests performed",NA,NA,NA,NA,NA,19842,NA,NA,NA,NA,2101,11150,0.118,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-15,508514,1923,1848,3953,12,11.714,53851.653,203.646,195.703,418.623,1.271,1.241,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20609,2.182,0.0897,11.2,"tests performed",NA,NA,NA,NA,NA,21103,NA,NA,NA,NA,2235,12524,0.133,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-16,510481,1967,1865.857,3966,13,12,54059.959,208.305,197.594,420,1.377,1.271,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,8118970,859.799,NA,21962,2.326,0.085,11.8,"tests performed",NA,NA,NA,NA,NA,22363,NA,NA,NA,NA,2368,13898,0.147,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-17,512460,1979,1883,3978,12,12.143,54269.535,209.576,199.41,421.27,1.271,1.286,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22771,2.411,0.0827,12.1,"tests performed",NA,NA,NA,NA,NA,23624,NA,NA,NA,NA,2502,15273,0.162,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-18,514446,1986,1897.143,3991,13,12.286,54479.852,210.317,200.908,422.647,1.377,1.301,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23581,2.497,0.0805,12.4,"tests performed",NA,NA,NA,NA,NA,24884,NA,NA,NA,NA,2635,16647,0.176,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-19,516428,1982,1907.857,4004,13,12.429,54689.746,209.894,202.042,424.024,1.377,1.316,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24390,2.583,0.0782,12.8,"tests performed",3389520,1877399,1512121,NA,NA,26145,35.9,19.88,16.01,NA,2769,18021,0.191,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-20,518369,1941,1915.429,4016,12,12.429,54895.298,205.552,202.844,425.295,1.271,1.316,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25200,2.669,0.076,13.2,"tests performed",NA,NA,NA,NA,NA,27283,NA,NA,NA,NA,2889,19170,0.203,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-21,520286,1917,1956.429,4028,12,12.429,55098.309,203.01,207.186,426.565,1.271,1.316,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8238914,872.501,NA,26008,2.754,0.0752,13.3,"tests performed",NA,NA,NA,NA,NA,28422,NA,NA,NA,NA,3010,20318,0.215,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-22,522275,1989,1965.857,4041,13,12.571,55308.944,210.635,208.184,427.942,1.377,1.331,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25758,2.728,0.0763,13.1,"tests performed",NA,NA,NA,NA,NA,29560,NA,NA,NA,NA,3130,21467,0.227,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-23,524248,1973,1966.714,4054,13,12.571,55517.885,208.941,208.275,429.319,1.377,1.331,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25508,2.701,0.0771,13,"tests performed",NA,NA,NA,NA,NA,30699,NA,NA,NA,NA,3251,22616,0.24,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-24,526242,1994,1968.857,4066,12,12.571,55729.049,211.165,208.502,430.59,1.271,1.331,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26268,2.782,0.075,13.3,"tests performed",NA,NA,NA,NA,NA,31837,NA,NA,NA,NA,3372,23765,0.252,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-25,528229,1987,1969,4081,15,12.857,55939.473,210.423,208.517,432.178,1.589,1.362,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27027,2.862,0.0729,13.7,"tests performed",NA,NA,NA,NA,NA,32976,NA,NA,NA,NA,3492,24914,0.264,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-26,530203,1974,1967.857,4092,11,12.571,56148.519,209.047,208.396,433.343,1.165,1.331,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27787,2.943,0.0708,14.1,"tests performed",3628321,2059838,1568483,NA,NA,34114,38.42,21.81,16.61,NA,3613,26063,0.276,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-27,532149,1946,1968.571,4102,10,12.286,56354.601,206.081,208.472,434.402,1.059,1.301,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,8414751,891.122,NA,28547,3.023,0.069,14.5,"tests performed",NA,NA,NA,NA,NA,34017,NA,NA,NA,NA,3602,25908,0.274,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-28,534104,1955,1974,4114,12,12.286,56561.635,207.035,209.047,435.673,1.271,1.301,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30104,3.188,0.0656,15.3,"tests performed",NA,NA,NA,NA,NA,33920,NA,NA,NA,NA,3592,25753,0.273,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-29,536097,1993,1974.571,4114,0,10.429,56772.694,211.059,209.107,435.673,0,1.104,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30902,3.273,0.0639,15.6,"tests performed",NA,NA,NA,NA,NA,33823,NA,NA,NA,NA,3582,25599,0.271,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-09-30,538086,1989,1976.857,4143,29,12.714,56983.329,210.635,209.349,438.744,3.071,1.346,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31700,3.357,0.0624,16,"tests performed",NA,NA,NA,NA,NA,33726,NA,NA,NA,NA,3572,25444,0.269,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
"BLR","Europe","Belarus",2021-10-01,540079,1993,1976.714,4159,16,13.286,57194.388,211.059,209.334,440.438,1.694,1.407,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32498,3.442,0.0608,16.4,"tests performed",NA,NA,NA,NA,NA,33629,NA,NA,NA,NA,3561,25289,0.268,19.44,9442867,46.858,40.3,14.799,9.788,17167.967,NA,443.129,5.18,10.5,46.1,NA,11,74.79,0.823,NA,NA,NA,NA
